"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
7.643627723E0,-1.278750038E1,6.566062622E2,-8.716875458E1,6.624905248E2
7.653627723E0,-1.260000038E1,6.567937622E2,-8.690625000E1,6.626382892E2
7.663627723E0,-1.267500019E1,6.569625244E2,-8.671875000E1,6.627824347E2
7.673627723E0,-1.265625095E1,6.568687744E2,-8.683125305E1,6.627038811E2
7.683627723E0,-1.246875095E1,6.570000000E2,-8.688750458E1,6.628377691E2
7.693627723E0,-1.256250095E1,6.569625244E2,-8.718750000E1,6.628417874E2
7.703627723E0,-1.269375038E1,6.569062500E2,-8.730000305E1,6.628033216E2
7.713627723E0,-1.237500095E1,6.571500244E2,-8.720625305E1,6.630265649E2
7.723627723E0,-1.248750019E1,6.570937500E2,-8.715000153E1,6.629655019E2
7.733627723E0,-1.258125019E1,6.571875000E2,-8.730000305E1,6.630799262E2
7.743627723E0,-1.275000095E1,6.572250366E2,-8.760000610E1,6.631599146E2
7.753627723E0,-1.273125076E1,6.571500244E2,-8.720625305E1,6.630333098E2
7.763627723E0,-1.865625000E1,6.411375122E2,-8.514375305E1,6.470354116E2
7.773627723E0,-2.743125153E1,5.806312866E2,-7.948125458E1,5.866876805E2
7.783627723E0,-3.238125229E1,4.937062683E2,-7.336875153E1,5.001773671E2
7.793627723E0,-3.575625229E1,4.037625122E2,-6.658125305E1,4.107745599E2
7.803627723E0,-3.796875000E1,3.201750183E2,-6.007500076E1,3.279674893E2
7.813627723E0,-4.038750076E1,2.409937592E2,-5.460000229E1,2.503803156E2
7.823627723E0,-4.276875305E1,1.611187592E2,-4.897500229E1,1.737439830E2
7.833627723E0,-4.550625229E1,8.040000153E1,-4.351875305E1,1.021217955E2
7.843627723E0,-4.230000305E1,1.533750057E1,-4.001250076E1,6.021236916E1
7.853627723E0,-3.605625153E1,-4.912500381E0,-3.980625153E1,5.393258379E1
7.863627723E0,-3.356250000E1,1.500000000E0,-4.025625229E1,5.243336013E1
7.873627723E0,-3.270000076E1,1.083750057E1,-4.134375000E1,5.381493410E1
7.883627723E0,-3.296250153E1,1.410000038E1,-4.237500000E1,5.550655045E1
7.893627723E0,-3.296250153E1,1.269375038E1,-4.237500000E1,5.516609856E1
7.903627723E0,-3.286875153E1,1.183125019E1,-4.220625305E1,5.478778244E1
7.913627723E0,-3.285000229E1,1.215000057E1,-4.235625076E1,5.496177893E1
7.923627723E0,-3.279375076E1,1.248750019E1,-4.256250000E1,5.516279685E1
7.933627723E0,-3.251250076E1,1.290000057E1,-4.273125076E1,5.522166706E1
7.943627723E0,-3.251250076E1,1.273125076E1,-4.306875229E1,5.544425016E1
7.953627723E0,-3.232500076E1,1.280625057E1,-4.340625000E1,5.561482057E1
7.963627723E0,-3.230625153E1,1.254375076E1,-4.336875153E1,5.551475641E1
7.973627723E0,-3.230625153E1,1.252500057E1,-4.338750076E1,5.552517221E1
7.983627723E0,-3.226875305E1,1.275000095E1,-4.344375229E1,5.559851222E1
7.993627723E0,-3.187500191E1,1.263750076E1,-4.318125153E1,5.513930228E1
8.003627723E0,-3.168750191E1,1.269375038E1,-4.306875229E1,5.495585956E1
8.013627723E0,-3.185625076E1,1.226250076E1,-4.316250229E1,5.502900364E1
8.023627723E0,-3.172500038E1,1.246875095E1,-4.306875229E1,5.492597585E1
8.033627723E0,-3.178125191E1,1.256250095E1,-4.310625076E1,5.500921066E1
8.043627723E0,-3.166875076E1,1.263750076E1,-4.306875229E1,5.493208192E1
8.053627723E0,-3.151875114E1,1.256250095E1,-4.316250229E1,5.490218309E1
8.063627723E0,-3.163125038E1,1.263750076E1,-4.361250305E1,5.533798739E1
8.073627723E0,-3.176250076E1,1.276875019E1,-4.398750305E1,5.573865679E1
8.083627723E0,-3.187500191E1,1.261875057E1,-4.398750305E1,5.576871020E1
8.093627723E0,-3.146250153E1,1.291875076E1,-4.393125153E1,5.555841956E1
8.103627723E0,-3.136875153E1,1.295625019E1,-4.381875229E1,5.542513909E1
8.113627723E0,-3.121875191E1,1.276875019E1,-4.366875076E1,5.517799602E1
8.123627723E0,-3.110625076E1,1.288125038E1,-4.340625000E1,5.493294082E1
8.133627723E0,-3.103125191E1,1.280625057E1,-4.329375076E1,5.478400774E1
8.143627723E0,-3.069375038E1,1.252500057E1,-4.305000305E1,5.433493089E1
8.153627723E0,-3.061875153E1,1.252500057E1,-4.314375305E1,5.436696618E1
8.163627723E0,-3.048750114E1,1.261875057E1,-4.336875153E1,5.449375378E1
8.173627723E0,-3.045000076E1,1.275000095E1,-4.336875153E1,5.450333641E1
8.183627723E0,-3.033750153E1,1.273125076E1,-4.346250153E1,5.451089601E1
8.193627723E0,-3.028125191E1,1.265625095E1,-4.359375000E1,5.456693087E1
8.203627723E0,-3.022500038E1,1.250625038E1,-4.406250000E1,5.487677881E1
8.213627723E0,-3.022500038E1,1.261875057E1,-4.411875153E1,5.494768194E1
8.223627723E0,-3.031875038E1,1.267500019E1,-4.423125076E1,5.510250265E1
8.233627723E0,-3.037500191E1,1.245000076E1,-4.413750076E1,5.500692896E1
8.243627723E0,-3.035625076E1,1.261875057E1,-4.413750076E1,5.503502339E1
8.253627723E0,-3.045000076E1,1.258125019E1,-4.445625305E1,5.533397544E1
8.263627723E0,-3.041250038E1,1.265625095E1,-4.458750153E1,5.543596450E1
8.273627723E0,-3.041250038E1,1.269375038E1,-4.447500229E1,5.535410831E1
8.283627723E0,-3.035625076E1,1.278750038E1,-4.447500229E1,5.534480965E1
8.293627723E0,-3.020625114E1,1.271250057E1,-4.455000305E1,5.530576869E1
8.303627723E0,-3.011250114E1,1.286250019E1,-4.440000153E1,5.516853063E1
8.313627723E0,-2.986875153E1,1.301250076E1,-4.434375000E1,5.502577267E1
8.323627723E0,-2.981250191E1,1.301250076E1,-4.421250153E1,5.488948658E1
8.333627723E0,-2.988750076E1,1.265625095E1,-4.391250229E1,5.460541408E1
8.343627723E0,-2.990625191E1,1.263750076E1,-4.383750153E1,5.455104828E1
8.353627723E0,-2.996250153E1,1.267500019E1,-4.421250153E1,5.489218905E1
8.363627723E0,-3.013125038E1,1.260000038E1,-4.410000229E1,5.487679347E1
8.373627723E0,-3.031875038E1,1.256250095E1,-4.421250153E1,5.506167765E1
8.383627723E0,-3.030000114E1,1.258125019E1,-4.440000153E1,5.520632266E1
8.393627723E0,-3.028125191E1,1.267500019E1,-4.449375153E1,5.529289079E1
8.403627723E0,-3.048750114E1,1.239375019E1,-4.462500000E1,5.544802426E1
8.413627723E0,-3.045000076E1,1.265625095E1,-4.477500153E1,5.560740955E1
8.423627723E0,-3.054375076E1,1.254375076E1,-4.485000229E1,5.569370790E1
8.433627723E0,-3.046875191E1,1.252500057E1,-4.451250076E1,5.537673886E1
8.443627723E0,-3.041250038E1,1.261875057E1,-4.432500076E1,5.521647162E1
8.453627723E0,-3.030000114E1,1.280625057E1,-4.443750000E1,5.528816808E1
8.463627723E0,-3.022500038E1,1.271250057E1,-4.440000153E1,5.519527565E1
8.473627723E0,-3.031875038E1,1.256250095E1,-4.415625000E1,5.501651996E1
8.483627723E0,-3.030000114E1,1.269375038E1,-4.423125076E1,5.509650544E1
8.493627723E0,-3.022500038E1,1.267500019E1,-4.440000153E1,5.518665068E1
8.503627723E0,-3.022500038E1,1.282500076E1,-4.453125000E1,5.532687881E1
8.513627723E0,-3.028125191E1,1.288125038E1,-4.470000076E1,5.550649418E1
8.523627723E0,-3.030000114E1,1.301250076E1,-4.481250000E1,5.563789537E1
8.533627723E0,-3.024375153E1,1.286250019E1,-4.479375076E1,5.555725448E1
8.543627723E0,-3.018750191E1,1.291875076E1,-4.490625000E1,5.563048339E1
8.553627723E0,-3.018750191E1,1.295625019E1,-4.530000305E1,5.595748356E1
8.563627723E0,-3.003750038E1,1.318125057E1,-4.543125153E1,5.603566196E1
8.573627723E0,-3.018750191E1,1.280625057E1,-4.530000305E1,5.592294343E1
8.583627723E0,-2.981250191E1,1.290000057E1,-4.511250305E1,5.559076557E1
8.593627723E0,-2.973750114E1,1.293750095E1,-4.516875076E1,5.560498135E1
8.603627723E0,-2.936250114E1,1.301250076E1,-4.526250076E1,5.549932995E1
8.613627723E0,-2.938125038E1,1.325625038E1,-4.526250076E1,5.556689683E1
8.623627723E0,-2.949375153E1,1.333125019E1,-4.516875076E1,5.556815326E1
8.633627723E0,-2.964375114E1,1.342500019E1,-4.522500229E1,5.571609681E1
8.643627723E0,-2.970000076E1,1.320000076E1,-4.498125076E1,5.549453113E1
8.653627723E0,-2.968125153E1,1.372500038E1,-4.496250153E1,5.559657248E1
8.663627723E0,-3.005625153E1,1.357500076E1,-4.509375000E1,5.586685234E1
8.673627723E0,-3.020625114E1,1.355625057E1,-4.501875305E1,5.588271346E1
8.683627723E0,-3.050625038E1,1.331250095E1,-4.485000229E1,5.585138046E1
8.693627723E0,-3.048750114E1,1.336875057E1,-4.490625000E1,5.589975409E1
8.703627723E0,-3.052500153E1,1.340625095E1,-4.515000153E1,5.612509172E1
8.713627723E0,-3.035625076E1,1.340625095E1,-4.515000153E1,5.603349144E1
8.723627723E0,-3.016875076E1,1.344375038E1,-4.513125229E1,5.592600361E1
8.733627723E0,-3.018750191E1,1.329375076E1,-4.511250305E1,5.588512335E1
8.743627723E0,-3.001875114E1,1.314375019E1,-4.501875305E1,5.568277755E1
8.753627723E0,-3.000000191E1,1.299375057E1,-4.524375153E1,5.581966249E1
8.763627723E0,-2.996250153E1,1.318125057E1,-4.556250000E1,5.610203446E1
8.773627723E0,-3.003750038E1,1.303125095E1,-4.560000229E1,5.613755552E1
8.783627723E0,-3.000000191E1,1.282500076E1,-4.550625229E1,5.599374748E1
8.793627723E0,-3.007500076E1,1.267500019E1,-4.539375305E1,5.590844406E1
8.803627723E0,-3.031875038E1,1.275000095E1,-4.565625000E1,5.626972821E1
8.813627723E0,-3.015000153E1,1.265625095E1,-4.552500153E1,5.605112884E1
8.823627723E0,-3.028125191E1,1.293750095E1,-4.578750229E1,5.639883433E1
8.833627723E0,-3.024375153E1,1.301250076E1,-4.578750229E1,5.639596660E1
8.843627723E0,-3.026250076E1,1.288125038E1,-4.582500076E1,5.640634945E1
8.853627723E0,-3.015000153E1,1.288125038E1,-4.573125076E1,5.626985427E1
8.863627723E0,-3.003750038E1,1.288125038E1,-4.545000076E1,5.598107368E1
8.873627723E0,-2.988750076E1,1.303125095E1,-4.560000229E1,5.605743851E1
8.883627723E0,-2.986875153E1,1.290000057E1,-4.528125000E1,5.575790468E1
8.893627723E0,-3.015000153E1,1.295625019E1,-4.575000000E1,5.630230467E1
8.903627723E0,-3.007500076E1,1.305000019E1,-4.556250000E1,5.613153821E1
8.913627723E0,-2.996250153E1,1.308750057E1,-4.548750305E1,5.601916728E1
8.923627723E0,-3.001875114E1,1.303125095E1,-4.539375305E1,5.596009058E1
8.933627723E0,-3.009375191E1,1.308750057E1,-4.541250229E1,5.602867069E1
8.943627723E0,-3.020625114E1,1.310625076E1,-4.571250153E1,5.633670396E1
8.953627723E0,-3.026250076E1,1.318125057E1,-4.571250153E1,5.638436942E1
8.963627723E0,-3.022500038E1,1.342500019E1,-4.597500229E1,5.663463705E1
8.973627723E0,-2.986875153E1,1.344375038E1,-4.567500305E1,5.620571720E1
8.983627723E0,-2.988750076E1,1.320000076E1,-4.573125076E1,5.620364773E1
8.993627723E0,-2.994375038E1,1.323750019E1,-4.576875305E1,5.627289182E1
9.003627723E0,-2.983125114E1,1.323750019E1,-4.588125229E1,5.630474463E1
9.013627723E0,-2.973750114E1,1.323750019E1,-4.582500076E1,5.620926152E1
9.023627723E0,-2.977500153E1,1.335000038E1,-4.567500305E1,5.613358291E1
9.033627723E0,-2.985000038E1,1.333125019E1,-4.550625229E1,5.603181018E1
9.043627723E0,-2.973750114E1,1.331250095E1,-4.550625229E1,5.596749640E1
9.053627723E0,-2.985000038E1,1.357500076E1,-4.575000000E1,5.628823739E1
9.063627723E0,-2.985000038E1,1.374375057E1,-4.567500305E1,5.626827798E1
9.073627723E0,-2.983125114E1,1.387500095E1,-4.571250153E1,5.632097293E1
9.083627723E0,-3.024375153E1,1.408125019E1,-4.580625153E1,5.666726385E1
9.093627723E0,-3.054375076E1,1.404375076E1,-4.606875229E1,5.703049696E1
9.103627723E0,-3.048750114E1,1.402500057E1,-4.631250000E1,5.719297180E1
9.113627723E0,-3.033750153E1,1.395000076E1,-4.642500305E1,5.718607723E1
9.123627723E0,-3.043125153E1,1.376250076E1,-4.625625229E1,5.705355705E1
9.133627723E0,-3.031875038E1,1.374375057E1,-4.612500000E1,5.688262414E1
9.143627723E0,-3.037500191E1,1.374375057E1,-4.633125305E1,5.707991267E1
9.153627723E0,-3.037500191E1,1.357500076E1,-4.627500153E1,5.699383434E1
9.163627723E0,-3.000000191E1,1.344375038E1,-4.612500000E1,5.664141739E1
9.173627723E0,-2.988750076E1,1.338750076E1,-4.608750153E1,5.653800205E1
9.183627723E0,-2.990625191E1,1.340625095E1,-4.586250305E1,5.636914629E1
9.193627723E0,-2.998125076E1,1.342500019E1,-4.580625153E1,5.636770978E1
9.203627723E0,-2.973750114E1,1.350000095E1,-4.580625153E1,5.625639234E1
9.213627723E0,-2.983125114E1,1.321875095E1,-4.578750229E1,5.622396542E1
9.223627723E0,-2.970000076E1,1.316250038E1,-4.565625000E1,5.603422727E1
9.233627723E0,-2.955000114E1,1.323750019E1,-4.575000000E1,5.604905422E1
9.243627723E0,-2.958750153E1,1.329375076E1,-4.582500076E1,5.614334111E1
9.253627723E0,-2.936250114E1,1.327500057E1,-4.580625153E1,5.600531040E1
9.263627723E0,-2.938125038E1,1.346250057E1,-4.591875076E1,5.615183405E1
9.273627723E0,-2.938125038E1,1.314375019E1,-4.593750000E1,5.609162103E1
9.283627723E0,-2.962500191E1,1.327500057E1,-4.625625229E1,5.651112505E1
9.293627723E0,-2.970000076E1,1.320000076E1,-4.608750153E1,5.639492763E1
9.303627723E0,-2.968125153E1,1.318125057E1,-4.595625305E1,5.627343293E1
9.313627723E0,-2.973750114E1,1.305000019E1,-4.584375000E1,5.618069858E1
9.323627723E0,-2.975625038E1,1.284375095E1,-4.573125076E1,5.605125932E1
9.333627723E0,-2.985000038E1,1.293750095E1,-4.546875000E1,5.590893203E1
9.343627723E0,-2.964375114E1,1.271250057E1,-4.543125153E1,5.571676828E1
9.353627723E0,-2.971875191E1,1.318125057E1,-4.548750305E1,5.591120206E1
9.363627723E0,-2.971875191E1,1.299375057E1,-4.515000153E1,5.559284492E1
9.373627723E0,-2.975625038E1,1.305000019E1,-4.543125153E1,5.585459298E1
9.383627723E0,-2.970000076E1,1.305000019E1,-4.548750305E1,5.587043479E1
9.393627723E0,-2.966250038E1,1.323750019E1,-4.546875000E1,5.587935725E1
9.403627723E0,-2.953125191E1,1.340625095E1,-4.528125000E1,5.569752244E1
9.413627723E0,-2.970000076E1,1.316250038E1,-4.537500000E1,5.580530518E1
9.423627723E0,-2.971875191E1,1.293750095E1,-4.528125000E1,5.568639643E1
9.433627723E0,-2.966250038E1,1.275000095E1,-4.539375305E1,5.570475087E1
9.443627723E0,-2.956875038E1,1.280625057E1,-4.546875000E1,5.572897163E1
9.453627723E0,-2.960625076E1,1.280625057E1,-4.528125000E1,5.559605867E1
9.463627723E0,-2.971875191E1,1.282500076E1,-4.533750153E1,5.570613884E1
9.473627723E0,-2.979375076E1,1.265625095E1,-4.528125000E1,5.566183499E1
9.483627723E0,-2.975625038E1,1.231875038E1,-4.537500000E1,5.564239995E1
9.493627723E0,-2.953125191E1,1.243125057E1,-4.548750305E1,5.563940837E1
9.503627723E0,-2.966250038E1,1.275000095E1,-4.554375076E1,5.582705157E1
9.513627723E0,-2.949375153E1,1.263750076E1,-4.554375076E1,5.571194700E1
9.523627723E0,-2.953125191E1,1.260000038E1,-4.573125076E1,5.587666906E1
9.533627723E0,-2.934375191E1,1.261875057E1,-4.573125076E1,5.578203957E1
9.543627723E0,-2.932500076E1,1.254375076E1,-4.573125076E1,5.575525670E1
9.553627723E0,-2.938125038E1,1.276875019E1,-4.588125229E1,5.595880777E1
9.563627723E0,-2.949375153E1,1.305000019E1,-4.627500153E1,5.640531580E1
9.573627723E0,-2.955000114E1,1.297500038E1,-4.623750305E1,5.638669959E1
9.583627723E0,-2.971875191E1,1.276875019E1,-4.635000229E1,5.652050874E1
9.593627723E0,-2.966250038E1,1.282500076E1,-4.614375305E1,5.633462984E1
9.603627723E0,-2.977500153E1,1.265625095E1,-4.618125153E1,5.638651786E1
9.613627723E0,-2.986875153E1,1.265625095E1,-4.620000076E1,5.645142227E1
9.623627723E0,-3.001875114E1,1.273125076E1,-4.621875000E1,5.656308883E1
9.633627723E0,-3.011250114E1,1.246875095E1,-4.608750153E1,5.644723441E1
9.643627723E0,-3.015000153E1,1.246875095E1,-4.578750229E1,5.622266187E1
9.653627723E0,-3.016875076E1,1.256250095E1,-4.571250153E1,5.619255065E1
9.663627723E0,-2.996250153E1,1.284375095E1,-4.571250153E1,5.614575881E1
9.673627723E0,-3.030000114E1,1.271250057E1,-4.595625305E1,5.649491070E1
9.683627723E0,-3.039375114E1,1.263750076E1,-4.576875305E1,5.637610567E1
9.693627723E0,-3.037500191E1,1.275000095E1,-4.588125229E1,5.648267501E1
9.703627723E0,-3.020625114E1,1.265625095E1,-4.588125229E1,5.637098197E1
9.713627723E0,-3.000000191E1,1.284375095E1,-4.612500000E1,5.650201481E1
9.723627723E0,-2.992500114E1,1.275000095E1,-4.620000076E1,5.650228569E1
9.733627723E0,-2.981250191E1,1.267500019E1,-4.614375305E1,5.637984432E1
9.743627723E0,-3.000000191E1,1.258125019E1,-4.646250153E1,5.671906222E1
9.753627723E0,-2.971875191E1,1.288125038E1,-4.616250229E1,5.639244137E1
9.763627723E0,-2.962500191E1,1.318125057E1,-4.633125305E1,5.655060666E1
9.773627723E0,-2.966250038E1,1.310625076E1,-4.616250229E1,5.641466437E1
9.783627723E0,-2.964375114E1,1.308750057E1,-4.614375305E1,5.638510973E1
9.793627723E0,-2.979375076E1,1.303125095E1,-4.612500000E1,5.643577510E1
9.803627723E0,-2.979375076E1,1.297500038E1,-4.591875076E1,5.625433220E1
9.813627723E0,-2.973750114E1,1.321875095E1,-4.605000305E1,5.638844857E1
9.823627723E0,-2.951250076E1,1.331250095E1,-4.575000000E1,5.604705954E1
9.833627723E0,-2.977500153E1,1.333125019E1,-4.590000153E1,5.631237064E1
9.843627723E0,-2.958750153E1,1.318125057E1,-4.558125305E1,5.591794205E1
9.853627723E0,-2.960625076E1,1.308750057E1,-4.571250153E1,5.601290522E1
9.863627723E0,-2.949375153E1,1.312500095E1,-4.590000153E1,5.611556976E1
9.873627723E0,-2.953125191E1,1.318125057E1,-4.610625076E1,5.631719600E1
9.883627723E0,-2.949375153E1,1.348125076E1,-4.629375076E1,5.652200333E1
9.893627723E0,-2.964375114E1,1.318125057E1,-4.640625000E1,5.662188082E1
9.903627723E0,-2.973750114E1,1.310625076E1,-4.648125076E1,5.671507256E1
9.913627723E0,-2.964375114E1,1.297500038E1,-4.650000000E1,5.665114842E1
9.923627723E0,-2.941875076E1,1.321875095E1,-4.655625153E1,5.663640904E1
9.933627723E0,-2.945625114E1,1.318125057E1,-4.657500076E1,5.666256960E1
9.943627723E0,-2.947500038E1,1.316250038E1,-4.631250000E1,5.645241111E1
9.953627723E0,-2.936250114E1,1.301250076E1,-4.590000153E1,5.602045867E1
9.963627723E0,-2.943750191E1,1.288125038E1,-4.599375153E1,5.610631256E1
9.973627723E0,-2.930625153E1,1.288125038E1,-4.576875305E1,5.585303703E1
9.983627723E0,-2.921250153E1,1.280625057E1,-4.576875305E1,5.578663868E1
9.993627723E0,-2.923125076E1,1.271250057E1,-4.575000000E1,5.575962869E1
1.000362772E1,-2.949375153E1,1.243125057E1,-4.576875305E1,5.584976388E1
1.001362772E1,-2.956875038E1,1.252500057E1,-4.578750229E1,5.592568287E1
1.002362772E1,-2.956875038E1,1.252500057E1,-4.599375153E1,5.609466836E1
1.003362772E1,-2.956875038E1,1.267500019E1,-4.638750076E1,5.645145575E1
1.004362772E1,-2.958750153E1,1.265625095E1,-4.650000000E1,5.654954407E1
1.005362772E1,-2.958750153E1,1.284375095E1,-4.668750000E1,5.674596762E1
1.006362772E1,-2.977500153E1,1.288125038E1,-4.670625305E1,5.686784154E1
1.007362772E1,-2.962500191E1,1.286250019E1,-4.665000153E1,5.673893982E1
1.008362772E1,-2.970000076E1,1.291875076E1,-4.698750305E1,5.706846423E1
1.009362772E1,-2.955000114E1,1.290000057E1,-4.700625229E1,5.700175731E1
1.010362772E1,-2.970000076E1,1.291875076E1,-4.695000076E1,5.703759057E1
1.011362772E1,-2.975625038E1,1.318125057E1,-4.704375076E1,5.720397092E1
1.012362772E1,-2.994375038E1,1.318125057E1,-4.723125076E1,5.745576213E1
1.013362772E1,-3.024375153E1,1.288125038E1,-4.726875305E1,5.757556889E1
1.014362772E1,-3.005625153E1,1.290000057E1,-4.708125305E1,5.732741630E1
1.015362772E1,-3.035625076E1,1.301250076E1,-4.725000000E1,5.764884766E1
1.016362772E1,-3.022500038E1,1.312500095E1,-4.704375076E1,5.743631938E1
1.017362772E1,-3.028125191E1,1.335000038E1,-4.704375076E1,5.751774694E1
1.018362772E1,-3.018750191E1,1.359375095E1,-4.708125305E1,5.755623099E1
